asistencia_laboratorio_pct,asistencia_teorico_pct,asistencia_total_pct,entregas_tarea_puntual,horas_de_estudio_semana,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,indice_procrastinacion,horas_deporte,horas_cultura,horas_extracurriculares,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,horas_trabajo_semana,apoyo_social,estres,bienestar_estudiantil,pps_actual_20,rendimiento,riesgo_de_desercion
Excelente,Baja,Media,Ejemplar,Intensivo,Puntual,Alto,Con_deuda,Credito,Medio,Riesgo_Moderado,Frecuente,Nula,Frecuente,Baja,Moderada,Baja,Alto,Adecuado,Excelente,Parcial_Alta,Moderado,Moderado,Excelente,Destacado,Destacado,Bajo
Baja,Media,Baja,Consistente,Insuficiente,Impuntual,Muy_Bajo,Sin_deuda,Beca_Total,Bajo,Estable,Constante,Nula,Constante,Media,Moderada,Frecuente,Alto,Regular,Bueno,Parcial_Alta,Moderado,Muy_Alto,Excelente,Inicio,Inicio,Medio
Baja,Excelente,Media,Ejemplar,Intensivo,Impuntual,Muy_Bajo,Sin_deuda,Pago_Directo,Medio,Riesgo_Moderado,Frecuente,Constante,Constante,Alta,Adecuada,Nula,Moderado,Excesivo,Excelente,Parcial_Alta,Excelente,Alto,Excelente,Destacado,Destacado,Medio
Media,Media,Media,Moderado,Limitado,Puntual,Bajo,Sin_deuda,Pago_Directo,Alto,Riesgo_Moderado,Ocasional,Frecuente,Nula,Media,Adecuada,Baja,Bajo,Deficiente,Bueno,Ninguna,Moderado,Moderado,Excelente,Previsto,Inicio,Alto
Baja,Alta,Media,Consistente,Adecuado,Impuntual,Medio,Sin_deuda,Beca_Total,Bajo,Estable,Minimo,Constante,Frecuente,Alta,Inadecuada,Constante,Moderado,Deficiente,Regular,Parcial_Alta,Excelente,Bajo,Excelente,Inicio,Previsto,Bajo
Excelente,Baja,Media,Critico,Limitado,Puntual,Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Sostenible,Ocasional,Ocasional,Nula,Baja,Adecuada,Frecuente,Moderado,Regular,Bueno,Parcial_Alta,Insuficiente,Alto,Critico,En_Proceso,En_Proceso,Alto
Media,Excelente,Alta,Moderado,Adecuado,Impuntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Alto,Estable,Ocasional,Nula,Constante,Baja,Moderada,Baja,Moderado,Deficiente,Regular,Parcial_Alta,Insuficiente,Bajo,Regular,Previsto,Previsto,Medio
Media,Alta,Alta,Consistente,Adecuado,Impuntual,Medio,Con_deuda,Credito,Bajo,Estable,Frecuente,Frecuente,Frecuente,Alta,Inadecuada,Frecuente,Moderado,Regular,Bueno,Parcial_Alta,Insuficiente,Muy_Alto,Critico,Previsto,Inicio,Medio
Media,Alta,Excelente,Consistente,Limitado,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Frecuente,Constante,Frecuente,Alta,Adecuada,Constante,Bajo,Adecuado,Bueno,Parcial_Alta,Moderado,Muy_Alto,Regular,Previsto,Inicio,Alto
Excelente,Baja,Alta,Critico,Adecuado,Impuntual,Muy_Bajo,Con_deuda,Pago_Directo,Alto,Vulnerable,Minimo,Constante,Ocasional,Media,Moderada,Constante,Moderado,Adecuado,Excelente,Parcial_Alta,Bueno,Moderado,Excelente,Destacado,Destacado,Medio
Alta,Baja,Alta,Moderado,Adecuado,Puntual,Bajo,Con_deuda,Credito,Medio,Vulnerable,Ocasional,Nula,Nula,Media,Inadecuada,Constante,Alto,Regular,Bueno,Parcial_Baja,Moderado,Bajo,Regular,Inicio,Destacado,Bajo
Excelente,Baja,Media,Moderado,Intensivo,Puntual,Medio,Con_deuda,Financiamiento_Familiar,Medio,Riesgo_Moderado,Frecuente,Constante,Constante,Alta,Inadecuada,Baja,Moderado,Excesivo,Bueno,Parcial_Baja,Moderado,Muy_Alto,Excelente,Previsto,Destacado,Medio
Alta,Baja,Alta,Critico,Limitado,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Frecuente,Nula,Ocasional,Baja,Adecuada,Constante,Moderado,Adecuado,Regular,Parcial_Baja,Bueno,Moderado,Regular,Inicio,En_Proceso,Bajo
Alta,Alta,Alta,Critico,Limitado,Impuntual,Alto,Con_deuda,Beca_Parcial,Muy_Bajo,Estable,Minimo,Constante,Nula,Baja,Inadecuada,Nula,Bajo,Adecuado,Regular,Tiempo_Completo,Excelente,Alto,Excelente,En_Proceso,Previsto,Medio
Excelente,Excelente,Excelente,Critico,Insuficiente,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Ocasional,Nula,Frecuente,Baja,Adecuada,Nula,Moderado,Deficiente,Deficiente,Ninguna,Bueno,Bajo,Excelente,Previsto,En_Proceso,Bajo
Excelente,Excelente,Excelente,Critico,Intensivo,Impuntual,Alto,Con_deuda,Pago_Directo,Muy_Bajo,Sostenible,Ocasional,Ocasional,Constante,Media,Adecuada,Constante,Alto,Adecuado,Excelente,Parcial_Alta,Bueno,Muy_Alto,Excelente,Previsto,Destacado,Medio
Baja,Baja,Baja,Consistente,Insuficiente,Impuntual,Muy_Bajo,Sin_deuda,Credito,Alto,Riesgo_Moderado,Frecuente,Constante,Constante,Alta,Moderada,Frecuente,Moderado,Excesivo,Bueno,Ninguna,Bueno,Muy_Alto,Regular,Previsto,Previsto,Bajo
Alta,Alta,Alta,Moderado,Intensivo,Puntual,Muy_Bajo,Sin_deuda,Beca_Total,Alto,Estable,Ocasional,Frecuente,Frecuente,Alta,Moderada,Baja,Bajo,Deficiente,Excelente,Parcial_Baja,Excelente,Bajo,Excelente,Destacado,Destacado,Bajo
Alta,Alta,Excelente,Moderado,Limitado,Impuntual,Muy_Bajo,Con_deuda,Beca_Total,Alto,Sostenible,Ocasional,Ocasional,Frecuente,Media,Inadecuada,Frecuente,Bajo,Deficiente,Regular,Ninguna,Bueno,Muy_Alto,Critico,Destacado,Destacado,Medio
Alta,Baja,Alta,Critico,Limitado,Impuntual,Muy_Bajo,Con_deuda,Credito,Alto,Vulnerable,Ocasional,Frecuente,Nula,Alta,Inadecuada,Frecuente,Bajo,Adecuado,Bueno,Tiempo_Completo,Bueno,Bajo,Regular,En_Proceso,Previsto,Medio
Alta,Alta,Excelente,Critico,Insuficiente,Impuntual,Bajo,Con_deuda,Beca_Total,Muy_Bajo,Sostenible,Ocasional,Ocasional,Constante,Baja,Moderada,Constante,Moderado,Regular,Bueno,Parcial_Alta,Insuficiente,Moderado,Critico,Inicio,En_Proceso,Medio
Media,Excelente,Alta,Moderado,Limitado,Impuntual,Muy_Bajo,Con_deuda,Beca_Total,Alto,Vulnerable,Constante,Nula,Ocasional,Baja,Inadecuada,Nula,Moderado,Regular,Excelente,Ninguna,Insuficiente,Alto,Regular,Destacado,Destacado,Medio
Media,Media,Media,Critico,Intensivo,Puntual,Medio,Con_deuda,Credito,Muy_Bajo,Estable,Minimo,Nula,Nula,Baja,Moderada,Frecuente,Alto,Adecuado,Bueno,Parcial_Baja,Insuficiente,Alto,Critico,Destacado,Destacado,Alto
Media,Alta,Media,Ejemplar,Intensivo,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Riesgo_Moderado,Constante,Nula,Constante,Media,Moderada,Constante,Moderado,Regular,Regular,Tiempo_Completo,Bueno,Moderado,Regular,Inicio,Inicio,Medio
Baja,Excelente,Alta,Moderado,Insuficiente,Puntual,Bajo,Sin_deuda,Credito,Bajo,Vulnerable,Frecuente,Frecuente,Frecuente,Alta,Adecuada,Constante,Moderado,Deficiente,Excelente,Tiempo_Completo,Bueno,Moderado,Excelente,En_Proceso,En_Proceso,Medio
Baja,Baja,Media,Consistente,Limitado,Impuntual,Bajo,Sin_deuda,Pago_Directo,Medio,Estable,Minimo,Ocasional,Constante,Baja,Inadecuada,Baja,Bajo,Regular,Regular,Tiempo_Completo,Moderado,Moderado,Excelente,Inicio,Inicio,Bajo
Media,Media,Media,Ejemplar,Adecuado,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Medio,Vulnerable,Frecuente,Ocasional,Constante,Media,Moderada,Baja,Alto,Adecuado,Bueno,Tiempo_Completo,Moderado,Moderado,Excelente,En_Proceso,En_Proceso,Medio
Excelente,Excelente,Excelente,Critico,Intensivo,Impuntual,Bajo,Con_deuda,Beca_Parcial,Medio,Vulnerable,Minimo,Constante,Constante,Alta,Moderada,Constante,Bajo,Regular,Excelente,Parcial_Alta,Insuficiente,Muy_Alto,Excelente,En_Proceso,Destacado,Alto
Baja,Baja,Excelente,Consistente,Intensivo,Impuntual,Alto,Sin_deuda,Financiamiento_Familiar,Alto,Vulnerable,Constante,Nula,Constante,Media,Inadecuada,Frecuente,Alto,Deficiente,Deficiente,Parcial_Alta,Moderado,Moderado,Critico,En_Proceso,En_Proceso,Medio
Baja,Excelente,Media,Moderado,Adecuado,Puntual,Bajo,Sin_deuda,Beca_Parcial,Medio,Riesgo_Moderado,Ocasional,Constante,Nula,Alta,Moderada,Frecuente,Moderado,Excesivo,Deficiente,Tiempo_Completo,Moderado,Moderado,Critico,Destacado,Destacado,Medio
Media,Baja,Media,Ejemplar,Intensivo,Puntual,Alto,Con_deuda,Pago_Directo,Bajo,Estable,Constante,Ocasional,Constante,Media,Moderada,Constante,Moderado,Adecuado,Excelente,Tiempo_Completo,Bueno,Bajo,Excelente,Inicio,En_Proceso,Alto
Media,Alta,Excelente,Moderado,Insuficiente,Impuntual,Bajo,Con_deuda,Beca_Parcial,Alto,Vulnerable,Frecuente,Nula,Ocasional,Media,Adecuada,Baja,Moderado,Regular,Deficiente,Ninguna,Moderado,Bajo,Excelente,Inicio,Inicio,Bajo
Baja,Baja,Baja,Critico,Insuficiente,Puntual,Alto,Con_deuda,Credito,Alto,Vulnerable,Frecuente,Frecuente,Ocasional,Alta,Moderada,Baja,Bajo,Excesivo,Regular,Parcial_Alta,Moderado,Muy_Alto,Critico,Inicio,Inicio,Alto
Alta,Alta,Alta,Moderado,Insuficiente,Impuntual,Medio,Con_deuda,Beca_Total,Alto,Estable,Constante,Ocasional,Nula,Baja,Moderada,Baja,Alto,Excesivo,Bueno,Tiempo_Completo,Bueno,Muy_Alto,Excelente,En_Proceso,Inicio,Bajo
Baja,Alta,Alta,Ejemplar,Limitado,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Medio,Vulnerable,Constante,Ocasional,Ocasional,Baja,Inadecuada,Nula,Moderado,Regular,Regular,Ninguna,Excelente,Moderado,Regular,Inicio,Inicio,Bajo
Baja,Alta,Alta,Moderado,Adecuado,Impuntual,Medio,Sin_deuda,Credito,Medio,Riesgo_Moderado,Frecuente,Frecuente,Frecuente,Media,Adecuada,Baja,Moderado,Adecuado,Excelente,Parcial_Alta,Bueno,Bajo,Excelente,Destacado,Destacado,Bajo
Media,Media,Excelente,Moderado,Adecuado,Impuntual,Alto,Sin_deuda,Beca_Parcial,Alto,Vulnerable,Ocasional,Frecuente,Nula,Alta,Inadecuada,Nula,Alto,Excesivo,Deficiente,Parcial_Baja,Moderado,Bajo,Excelente,En_Proceso,Inicio,Bajo
Baja,Alta,Alta,Critico,Insuficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Estable,Minimo,Frecuente,Ocasional,Baja,Inadecuada,Nula,Bajo,Excesivo,Deficiente,Tiempo_Completo,Insuficiente,Bajo,Regular,En_Proceso,En_Proceso,Medio
Media,Excelente,Alta,Moderado,Limitado,Impuntual,Medio,Con_deuda,Beca_Total,Medio,Vulnerable,Ocasional,Constante,Frecuente,Alta,Adecuada,Baja,Bajo,Adecuado,Excelente,Parcial_Alta,Insuficiente,Alto,Critico,Inicio,En_Proceso,Medio
Excelente,Baja,Alta,Ejemplar,Intensivo,Puntual,Alto,Con_deuda,Financiamiento_Familiar,Bajo,Estable,Ocasional,Nula,Frecuente,Media,Adecuada,Frecuente,Moderado,Adecuado,Bueno,Parcial_Baja,Moderado,Bajo,Regular,Destacado,Destacado,Bajo
Baja,Baja,Media,Moderado,Intensivo,Impuntual,Alto,Con_deuda,Credito,Alto,Vulnerable,Frecuente,Constante,Ocasional,Media,Moderada,Constante,Bajo,Deficiente,Excelente,Parcial_Alta,Bueno,Moderado,Excelente,Previsto,Destacado,Medio
Excelente,Excelente,Excelente,Critico,Insuficiente,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Alto,Riesgo_Moderado,Frecuente,Constante,Frecuente,Alta,Inadecuada,Nula,Alto,Excesivo,Deficiente,Tiempo_Completo,Insuficiente,Bajo,Regular,Previsto,Previsto,Medio
Media,Baja,Media,Moderado,Insuficiente,Puntual,Medio,Con_deuda,Beca_Parcial,Muy_Bajo,Estable,Minimo,Frecuente,Ocasional,Media,Moderada,Frecuente,Bajo,Deficiente,Bueno,Ninguna,Moderado,Moderado,Excelente,En_Proceso,En_Proceso,Bajo
Baja,Baja,Baja,Consistente,Insuficiente,Impuntual,Medio,Con_deuda,Pago_Directo,Bajo,Estable,Constante,Nula,Ocasional,Baja,Inadecuada,Nula,Moderado,Adecuado,Bueno,Parcial_Alta,Excelente,Bajo,Excelente,En_Proceso,Inicio,Bajo
Baja,Excelente,Media,Ejemplar,Insuficiente,Impuntual,Alto,Con_deuda,Beca_Total,Muy_Bajo,Estable,Ocasional,Nula,Ocasional,Baja,Adecuada,Frecuente,Moderado,Regular,Excelente,Parcial_Baja,Insuficiente,Alto,Regular,Inicio,Inicio,Bajo
Baja,Baja,Baja,Critico,Adecuado,Puntual,Muy_Bajo,Con_deuda,Beca_Parcial,Alto,Riesgo_Moderado,Frecuente,Ocasional,Frecuente,Media,Inadecuada,Frecuente,Bajo,Excesivo,Excelente,Ninguna,Moderado,Alto,Excelente,Inicio,En_Proceso,Bajo
Baja,Alta,Media,Ejemplar,Insuficiente,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Estable,Ocasional,Frecuente,Ocasional,Baja,Inadecuada,Constante,Alto,Excesivo,Deficiente,Parcial_Alta,Moderado,Moderado,Regular,Inicio,Inicio,Medio
Media,Media,Alta,Critico,Intensivo,Impuntual,Bajo,Con_deuda,Beca_Parcial,Medio,Vulnerable,Frecuente,Nula,Ocasional,Baja,Moderada,Baja,Alto,Regular,Bueno,Parcial_Baja,Moderado,Muy_Alto,Critico,Destacado,Destacado,Alto
Media,Media,Excelente,Moderado,Intensivo,Impuntual,Medio,Con_deuda,Beca_Parcial,Muy_Bajo,Estable,Constante,Constante,Ocasional,Media,Moderada,Frecuente,Bajo,Adecuado,Excelente,Ninguna,Insuficiente,Bajo,Critico,Previsto,Inicio,Bajo
Alta,Baja,Excelente,Moderado,Limitado,Puntual,Medio,Sin_deuda,Beca_Total,Alto,Sostenible,Minimo,Frecuente,Ocasional,Alta,Adecuada,Frecuente,Moderado,Regular,Excelente,Ninguna,Insuficiente,Alto,Critico,En_Proceso,Previsto,Bajo
Excelente,Excelente,Excelente,Consistente,Intensivo,Puntual,Medio,Sin_deuda,Beca_Total,Bajo,Sostenible,Frecuente,Ocasional,Frecuente,Media,Moderada,Baja,Alto,Excesivo,Regular,Ninguna,Moderado,Muy_Alto,Critico,Inicio,Previsto,Medio
Media,Media,Media,Consistente,Insuficiente,Puntual,Muy_Bajo,Sin_deuda,Beca_Total,Bajo,Sostenible,Ocasional,Ocasional,Constante,Baja,Adecuada,Nula,Bajo,Deficiente,Bueno,Parcial_Alta,Bueno,Alto,Regular,Destacado,Destacado,Medio
Media,Excelente,Excelente,Moderado,Limitado,Puntual,Alto,Sin_deuda,Credito,Bajo,Sostenible,Constante,Frecuente,Nula,Media,Adecuada,Baja,Alto,Excesivo,Bueno,Tiempo_Completo,Moderado,Alto,Regular,Inicio,Inicio,Medio
Excelente,Alta,Alta,Ejemplar,Intensivo,Impuntual,Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Ocasional,Nula,Frecuente,Baja,Inadecuada,Baja,Moderado,Regular,Bueno,Ninguna,Bueno,Moderado,Excelente,Previsto,Destacado,Bajo
Baja,Alta,Media,Consistente,Intensivo,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Alto,Estable,Constante,Ocasional,Constante,Alta,Adecuada,Baja,Moderado,Excesivo,Deficiente,Ninguna,Moderado,Moderado,Critico,Destacado,Destacado,Bajo
Alta,Alta,Excelente,Consistente,Adecuado,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Medio,Estable,Ocasional,Nula,Frecuente,Media,Adecuada,Nula,Bajo,Excesivo,Regular,Parcial_Alta,Moderado,Moderado,Excelente,Previsto,Destacado,Medio
Media,Alta,Alta,Ejemplar,Adecuado,Puntual,Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Estable,Minimo,Frecuente,Ocasional,Media,Inadecuada,Frecuente,Bajo,Deficiente,Regular,Ninguna,Bueno,Bajo,Excelente,Inicio,Destacado,Bajo
Baja,Excelente,Media,Ejemplar,Adecuado,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Alto,Estable,Minimo,Ocasional,Frecuente,Media,Inadecuada,Baja,Bajo,Excesivo,Excelente,Tiempo_Completo,Excelente,Bajo,Excelente,Previsto,Destacado,Medio
Media,Excelente,Excelente,Ejemplar,Limitado,Impuntual,Medio,Sin_deuda,Beca_Parcial,Bajo,Riesgo_Moderado,Constante,Constante,Ocasional,Alta,Moderada,Baja,Bajo,Regular,Excelente,Parcial_Baja,Excelente,Moderado,Excelente,Previsto,Inicio,Bajo
Baja,Baja,Media,Consistente,Adecuado,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Alto,Riesgo_Moderado,Minimo,Frecuente,Nula,Media,Inadecuada,Constante,Bajo,Deficiente,Regular,Ninguna,Excelente,Moderado,Excelente,En_Proceso,En_Proceso,Bajo
Excelente,Media,Alta,Consistente,Adecuado,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Alto,Estable,Ocasional,Ocasional,Frecuente,Baja,Adecuada,Nula,Moderado,Adecuado,Regular,Ninguna,Excelente,Moderado,Critico,En_Proceso,En_Proceso,Bajo
Alta,Baja,Media,Moderado,Intensivo,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Medio,Vulnerable,Constante,Constante,Frecuente,Baja,Moderada,Frecuente,Alto,Adecuado,Deficiente,Tiempo_Completo,Insuficiente,Moderado,Regular,Destacado,En_Proceso,Medio
Alta,Excelente,Alta,Moderado,Intensivo,Impuntual,Bajo,Sin_deuda,Pago_Directo,Alto,Sostenible,Frecuente,Constante,Nula,Alta,Inadecuada,Constante,Bajo,Deficiente,Deficiente,Tiempo_Completo,Moderado,Muy_Alto,Critico,Destacado,Destacado,Medio
Excelente,Alta,Excelente,Moderado,Insuficiente,Impuntual,Alto,Con_deuda,Beca_Parcial,Medio,Estable,Minimo,Frecuente,Frecuente,Alta,Adecuada,Nula,Bajo,Excesivo,Regular,Tiempo_Completo,Moderado,Alto,Regular,En_Proceso,Destacado,Alto
Baja,Alta,Excelente,Consistente,Insuficiente,Impuntual,Muy_Bajo,Sin_deuda,Beca_Total,Alto,Sostenible,Minimo,Constante,Frecuente,Alta,Moderada,Baja,Moderado,Regular,Regular,Tiempo_Completo,Moderado,Bajo,Excelente,Destacado,Destacado,Bajo
Media,Baja,Baja,Moderado,Adecuado,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Vulnerable,Frecuente,Nula,Frecuente,Media,Adecuada,Nula,Alto,Excesivo,Bueno,Parcial_Baja,Moderado,Moderado,Excelente,Previsto,Destacado,Medio
Baja,Media,Baja,Critico,Insuficiente,Puntual,Alto,Con_deuda,Beca_Parcial,Alto,Estable,Minimo,Frecuente,Frecuente,Alta,Moderada,Constante,Bajo,Deficiente,Bueno,Parcial_Alta,Bueno,Bajo,Regular,Destacado,Previsto,Bajo
Excelente,Media,Excelente,Ejemplar,Insuficiente,Puntual,Alto,Sin_deuda,Credito,Bajo,Sostenible,Constante,Ocasional,Ocasional,Baja,Inadecuada,Nula,Bajo,Adecuado,Excelente,Tiempo_Completo,Moderado,Moderado,Regular,En_Proceso,En_Proceso,Alto
Alta,Media,Alta,Consistente,Intensivo,Impuntual,Medio,Sin_deuda,Pago_Directo,Bajo,Sostenible,Frecuente,Constante,Frecuente,Alta,Moderada,Nula,Bajo,Regular,Bueno,Parcial_Baja,Insuficiente,Bajo,Excelente,Previsto,Destacado,Bajo
Excelente,Excelente,Excelente,Critico,Adecuado,Puntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Muy_Bajo,Riesgo_Moderado,Frecuente,Ocasional,Frecuente,Alta,Moderada,Baja,Bajo,Excesivo,Bueno,Tiempo_Completo,Excelente,Alto,Excelente,Previsto,En_Proceso,Bajo
Baja,Alta,Alta,Moderado,Limitado,Impuntual,Alto,Con_deuda,Beca_Total,Bajo,Estable,Ocasional,Nula,Nula,Baja,Inadecuada,Constante,Bajo,Excesivo,Bueno,Tiempo_Completo,Moderado,Alto,Excelente,En_Proceso,En_Proceso,Medio
Media,Alta,Excelente,Moderado,Intensivo,Puntual,Alto,Con_deuda,Beca_Parcial,Medio,Vulnerable,Frecuente,Ocasional,Ocasional,Baja,Adecuada,Frecuente,Bajo,Regular,Excelente,Ninguna,Insuficiente,Alto,Regular,Destacado,Destacado,Medio
Media,Media,Alta,Critico,Limitado,Puntual,Bajo,Sin_deuda,Pago_Directo,Bajo,Sostenible,Minimo,Constante,Constante,Alta,Adecuada,Constante,Moderado,Excesivo,Bueno,Parcial_Baja,Excelente,Moderado,Excelente,Inicio,En_Proceso,Bajo
Excelente,Media,Excelente,Moderado,Insuficiente,Impuntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Frecuente,Nula,Nula,Baja,Moderada,Frecuente,Alto,Regular,Bueno,Tiempo_Completo,Moderado,Muy_Alto,Critico,En_Proceso,Inicio,Alto
Excelente,Baja,Alta,Consistente,Limitado,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Minimo,Ocasional,Ocasional,Baja,Adecuada,Baja,Moderado,Regular,Bueno,Ninguna,Excelente,Muy_Alto,Excelente,Inicio,Destacado,Bajo
Baja,Alta,Media,Critico,Adecuado,Impuntual,Bajo,Con_deuda,Credito,Bajo,Riesgo_Moderado,Constante,Constante,Frecuente,Alta,Adecuada,Nula,Bajo,Adecuado,Regular,Tiempo_Completo,Moderado,Bajo,Critico,Destacado,Previsto,Alto
Baja,Alta,Baja,Consistente,Intensivo,Impuntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Alto,Riesgo_Moderado,Frecuente,Frecuente,Nula,Baja,Inadecuada,Nula,Moderado,Regular,Regular,Parcial_Alta,Moderado,Bajo,Regular,Previsto,Previsto,Medio
Media,Alta,Baja,Critico,Limitado,Puntual,Alto,Con_deuda,Pago_Directo,Muy_Bajo,Sostenible,Minimo,Ocasional,Constante,Baja,Inadecuada,Baja,Bajo,Deficiente,Excelente,Parcial_Alta,Bueno,Muy_Alto,Regular,Previsto,En_Proceso,Bajo
Media,Excelente,Excelente,Consistente,Limitado,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Alto,Vulnerable,Constante,Nula,Constante,Alta,Adecuada,Constante,Bajo,Deficiente,Bueno,Parcial_Alta,Bueno,Bajo,Excelente,Previsto,Previsto,Bajo
Alta,Alta,Excelente,Critico,Adecuado,Impuntual,Muy_Bajo,Sin_deuda,Credito,Bajo,Estable,Minimo,Constante,Ocasional,Alta,Moderada,Constante,Moderado,Excesivo,Bueno,Tiempo_Completo,Excelente,Bajo,Excelente,Inicio,Previsto,Bajo
Media,Baja,Baja,Consistente,Insuficiente,Impuntual,Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_Moderado,Ocasional,Ocasional,Frecuente,Baja,Inadecuada,Frecuente,Alto,Adecuado,Bueno,Tiempo_Completo,Bueno,Bajo,Excelente,Inicio,Inicio,Bajo
Alta,Excelente,Alta,Consistente,Limitado,Puntual,Bajo,Sin_deuda,Pago_Directo,Alto,Sostenible,Minimo,Constante,Constante,Alta,Adecuada,Baja,Alto,Regular,Excelente,Parcial_Alta,Moderado,Alto,Excelente,Destacado,Destacado,Alto
Alta,Excelente,Excelente,Consistente,Adecuado,Impuntual,Bajo,Con_deuda,Financiamiento_Familiar,Alto,Vulnerable,Ocasional,Frecuente,Ocasional,Baja,Adecuada,Frecuente,Alto,Excesivo,Bueno,Ninguna,Insuficiente,Alto,Critico,En_Proceso,En_Proceso,Bajo
Media,Excelente,Alta,Moderado,Insuficiente,Puntual,Alto,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_Moderado,Minimo,Constante,Nula,Media,Moderada,Frecuente,Moderado,Deficiente,Excelente,Tiempo_Completo,Insuficiente,Alto,Excelente,En_Proceso,Previsto,Bajo
Alta,Media,Media,Ejemplar,Limitado,Impuntual,Medio,Sin_deuda,Beca_Parcial,Muy_Bajo,Sostenible,Constante,Nula,Frecuente,Media,Moderada,Nula,Alto,Excesivo,Excelente,Tiempo_Completo,Moderado,Muy_Alto,Excelente,Destacado,En_Proceso,Alto
Media,Media,Media,Critico,Intensivo,Puntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Alto,Vulnerable,Ocasional,Frecuente,Ocasional,Baja,Inadecuada,Constante,Alto,Deficiente,Bueno,Ninguna,Moderado,Bajo,Excelente,En_Proceso,Previsto,Bajo
Baja,Alta,Media,Critico,Limitado,Puntual,Bajo,Con_deuda,Credito,Bajo,Riesgo_Moderado,Constante,Nula,Ocasional,Baja,Inadecuada,Nula,Alto,Adecuado,Bueno,Parcial_Alta,Moderado,Muy_Alto,Critico,Destacado,En_Proceso,Alto
Alta,Alta,Alta,Moderado,Intensivo,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Alto,Vulnerable,Ocasional,Constante,Nula,Alta,Inadecuada,Baja,Moderado,Deficiente,Bueno,Parcial_Baja,Insuficiente,Alto,Critico,Inicio,Previsto,Medio
Media,Media,Alta,Moderado,Limitado,Puntual,Medio,Con_deuda,Pago_Directo,Medio,Estable,Minimo,Frecuente,Constante,Alta,Inadecuada,Baja,Bajo,Excesivo,Bueno,Parcial_Alta,Moderado,Bajo,Excelente,Previsto,Destacado,Bajo
Media,Baja,Baja,Critico,Insuficiente,Puntual,Alto,Con_deuda,Credito,Alto,Vulnerable,Minimo,Ocasional,Nula,Media,Moderada,Frecuente,Alto,Deficiente,Bueno,Tiempo_Completo,Insuficiente,Moderado,Regular,En_Proceso,Inicio,Alto
Baja,Excelente,Alta,Critico,Adecuado,Puntual,Alto,Con_deuda,Credito,Bajo,Riesgo_Moderado,Minimo,Ocasional,Nula,Baja,Inadecuada,Nula,Bajo,Regular,Excelente,Tiempo_Completo,Bueno,Muy_Alto,Excelente,En_Proceso,Destacado,Medio
Excelente,Excelente,Excelente,Consistente,Adecuado,Puntual,Bajo,Con_deuda,Beca_Total,Medio,Estable,Constante,Nula,Constante,Alta,Adecuada,Frecuente,Alto,Regular,Regular,Parcial_Baja,Excelente,Bajo,Excelente,Previsto,Destacado,Bajo
Alta,Alta,Alta,Ejemplar,Adecuado,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_Moderado,Frecuente,Ocasional,Ocasional,Baja,Moderada,Baja,Alto,Deficiente,Deficiente,Tiempo_Completo,Bueno,Alto,Excelente,Destacado,En_Proceso,Alto
Excelente,Excelente,Excelente,Critico,Intensivo,Puntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Vulnerable,Ocasional,Nula,Nula,Media,Moderada,Frecuente,Bajo,Deficiente,Bueno,Ninguna,Moderado,Muy_Alto,Excelente,Previsto,Destacado,Bajo
